,title,topic,link
1694,"Pork, unheated, separable lean only, boneless, whole, ham -- water added, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10880_100g.html
1695,"Pork, unheated, separable lean only, boneless, whole, ham and water product, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10872_100g.html
1696,"Pork, unheated, separable lean only, boneless, whole, ham with natural juices, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10884_100g.html
1697,"Pork, unheated, separable lean only, whole, ham, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10152_100g.html
1698,"Pork, unprepared, bacon, cured",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_10123_100g.html
1699,Potato pancakes,Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11672_100g.html
1700,"Potato puffs, oven-heated, frozen",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11399_100g.html
1701,"Potatoes, baked, flesh and skin, red",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11358_100g.html
1702,"Potatoes, baked, flesh and skin, Russet",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11356_100g.html
1703,"Potatoes, baked, flesh and skin, white",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11357_100g.html
1704,"Potatoes, home-prepared, hash brown",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11370_100g.html
1705,"Potatoes, no salt added, drained solids, canned",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_43311_100g.html
1706,"Potatoes, oven heated, home-prepared, frozen, salt added in processing, all types, french fried",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11403_100g.html
1707,"Potatoes, raw, flesh and skin",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11352_100g.html
1708,"Potatoes, raw, flesh and skin, red",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11355_100g.html
1709,"Potatoes, raw, flesh and skin, russet",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11353_100g.html
1710,"Potatoes, raw, flesh and skin, white",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11354_100g.html
1711,"Potatoes, unprepared, frozen, salt added in processing, all types, french fried",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11402_100g.html
1712,"Potatoes, unprepared, refrigerated, hash brown",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_31021_100g.html
1713,"Potatoes, whole milk added, home-prepared, mashed",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11657_100g.html
1714,"Potatoes, whole milk and butter added, home-prepared, mashed",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11934_100g.html
1715,"Potatoes, whole milk and butter added, prepared from flakes without milk, dehydrated, mashed",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11379_100g.html
1716,"Potatoes, whole milk and margarine added, home-prepared, mashed",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11371_100g.html
1717,"Potatoes, with salt, flesh, baked",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11829_100g.html
1718,"Potatoes, with salt, flesh, cooked without skin, boiled",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11833_100g.html
1719,"Potatoes, with salt, skin only, baked",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11830_100g.html
1720,"Potatoes, without salt, flesh and skin, baked",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11674_100g.html
1721,"Potatoes, without salt, flesh, baked",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11363_100g.html
1722,"Potatoes, without salt, flesh, cooked in skin, boiled",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11365_100g.html
1723,"Potatoes, without salt, flesh, cooked without skin, boiled",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11367_100g.html
1724,"Potatoes, without salt, skin, baked",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11364_100g.html
1725,Poultry salad sandwich spread,Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7067_100g.html
1726,"Prairie Turnips, raw (Northern Plains Indians)",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35200_100g.html
1727,"Prickly pears, raw (Northern Plains Indians)",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35198_100g.html
1728,"Puddings, prepared with 2% milk, regular, dry mix, chocolate",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_19190_100g.html
1729,"Puddings, prepared with whole milk, instant, dry mix, banana",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_19319_100g.html
1730,"Puddings, prepared with whole milk, regular, dry mix, banana",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_19321_100g.html
1731,"Puddings, ready-to-eat, chocolate",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_19183_100g.html
1732,"Quail, total edible, cooked",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_43282_100g.html
1733,"Quinoa, uncooked",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_20035_100g.html
1734,"Radishes, raw",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11429_100g.html
1735,"Radishes, raw, oriental",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11430_100g.html
1736,"Radishes, with salt, drained, boiled, cooked, oriental",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11850_100g.html
1737,"Radishes, without salt, drained, boiled, cooked, oriental",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_11431_100g.html
1738,"Raisins, seedless",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_9298_100g.html
1739,"Raspberries, raw",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_9302_100g.html
1740,"Raspberries, unsweetened, frozen",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_9518_100g.html
1741,"Raspberries, wild (Northern Plains Indians)",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35202_100g.html
1742,"Restaurant, arepa (unleavened cornmeal bread), Latino",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36415_100g.html
1743,"Restaurant, assorted, egg rolls, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36601_100g.html
1744,"Restaurant, beef and vegetables, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36603_100g.html
1745,"Restaurant, black bean soup, Latino",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36413_100g.html
1746,"Restaurant, bunuelos (fried yeast bread), Latino",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36416_100g.html
1747,"Restaurant, chicken and vegetables, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36626_100g.html
1748,"Restaurant, chicken chow mein, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36623_100g.html
1749,"Restaurant, coleslaw, family style",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36035_100g.html
1750,"Restaurant, corn, tamale, Latino",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36411_100g.html
1751,"Restaurant, general tso's chicken, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36618_100g.html
1752,"Restaurant, kung pao chicken, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36619_100g.html
1753,"Restaurant, lasagna with meat, Italian",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36041_100g.html
1754,"Restaurant, lemon chicken, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36617_100g.html
1755,"Restaurant, orange chicken, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36629_100g.html
1756,"Restaurant, pupusas con frijoles (pupusas, bean), Latino",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36408_100g.html
1757,"Restaurant, pupusas con queso (pupusas, cheese), Latino",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36409_100g.html
1758,"Restaurant, pupusas del cerdo (pupusas, pork), Latino",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36410_100g.html
1759,"Restaurant, refried beans, Mexican",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36418_100g.html
1760,"Restaurant, shrimp and vegetables, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36620_100g.html
1761,"Restaurant, spaghetti with meat sauce, Italian",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36630_100g.html
1762,"Restaurant, spaghetti with pomodoro sauce (no meat), Italian",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36046_100g.html
1763,"Restaurant, spanish rice, Mexican",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36417_100g.html
1764,"Restaurant, sweet and sour chicken, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36621_100g.html
1765,"Restaurant, sweet and sour pork, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36622_100g.html
1766,"Restaurant, tripe soup, Latino",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36414_100g.html
1767,"Restaurant, without meat or noodles, vegetable chow mein, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36624_100g.html
1768,"Restaurant, without meat, fried rice, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36602_100g.html
1769,"Restaurant, without meat, vegetable lo mein, Chinese",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_36625_100g.html
1770,"Rice and vermicelli mix, prepared with 80% margarine, chicken flavor",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_22999_100g.html
1771,"Rice bowl with chicken, prepared (includes fried, teriyaki, and sweet and sour varieties), frozen entree",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_22958_100g.html
1772,Rice crackers,Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_25071_100g.html
1773,"Rice, cooked, enriched, regular, long-grain, white",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_20045_100g.html
1774,"Rice, cooked, long-grain, brown",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_20037_100g.html
1775,"Rose Hips, wild (Northern Plains Indians)",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35203_100g.html
1776,Rye grain,Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_20062_100g.html
1777,"Salad dressing, fat-free, blue or roquefort cheese dressing",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_42192_100g.html
1778,"Salad dressing, fat-free, italian dressing",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_4636_100g.html
1779,"Salad dressing, light, mayonnaise",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_4641_100g.html
1780,"Salad dressing, low calorie, caesar",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_43021_100g.html
1781,"Salad dressing, regular, caesar dressing",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_43015_100g.html
1782,"Salad dressing, regular, commercial, blue or roquefort cheese dressing",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_4539_100g.html
1783,"Salad dressing, regular, commercial, french dressing",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_4120_100g.html
1784,"Salad dressing, regular, commercial, italian dressing",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_4114_100g.html
1785,"Salad dressing, regular, mayonnaise",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_4025_100g.html
1786,"Salad dressing, regular, ranch dressing",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_4639_100g.html
1787,"Salad dressing, soybean, imitation, mayonnaise",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_4027_100g.html
1788,"Salad dressing, with salt, regular, mayonnaise type",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_4018_100g.html
1789,"Salami, beef and pork, cooked",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7069_100g.html
1790,"Salami, beef, cooked",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7068_100g.html
1791,"Salami, beef, pork, dry or hard",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7072_100g.html
1792,"Salami, turkey, cooked",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7070_100g.html
1793,"Salmon, smoked (Alaska Native), filets with skin, red (sockeye)",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_35190_100g.html
1794,"Sandwich spread, beef, pork",Betaine,https://www.nutritionvalue.org/export_csv_food_nutritional_value_7073_100g.html
